customer_id,split,region,acquisition_channel,membership_tier,tenure_months,orders,spend,avg_basket,discount_share,return_rate,support_tickets,days_since_order,email_engagement,satisfaction_score,lifetime_value,category_affinities,recent_timeline,profile_summary,lifecycle_stage,price_sensitivity,purchase_cadence,churn_risk,next_best_action,evidence
C-00001,train,Western Australia,search,none,14,13,1123.49,86.42,0.217,0.127,1,39,0.534,8.5,1415.6,apparel|jackets|hydration,2026-05-22~$98~apparel+hydration~discount:0.16~returned:0|2026-04-17~$93~apparel~discount:0.18~returned:0|2026-03-17~$95~hydration+apparel~discount:0.17~returned:0|2026-02-14~$95~apparel+jackets~discount:0.23~returned:0|2026-01-12~$75~apparel+packs~discount:0.15~returned:0|2025-12-10~$94~footwear+apparel~discount:0.25~returned:1,active frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:39|orders:13|discount_share:0.217|return_rate:0.127|top_category:apparel
C-01745,train,Western Australia,organic,silver,24,21,2828.04,134.67,0.112,0.087,1,23,0.65,7.9,3846.13,hydration|recovery|apparel,2026-06-03~$124~hydration+recovery~discount:0.16~returned:0|2026-05-03~$100~hydration+recovery~discount:0.16~returned:0|2026-03-29~$90~hydration~discount:0.12~returned:0|2026-02-20~$143~hydration+apparel~discount:0.18~returned:1|2026-01-21~$177~recovery+jackets+hydration+camp~discount:0.08~returned:0|2025-12-19~$133~hydration+apparel~discount:0.13~returned:0,loyal frequent shopper; strongest interest in hydration; low price sensitivity; low churn risk,loyal,low,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:23|orders:21|discount_share:0.112|return_rate:0.087|top_category:hydration
C-01746,train,Victoria,retail-store,bronze,6,4,327.66,81.91,0.245,0.12,1,23,0.552,7.8,386.64,camp|apparel|footwear,2026-06-06~$76~camp~discount:0.11~returned:0|2026-04-10~$78~camp+accessories~discount:0.27~returned:0|2026-02-22~$79~apparel~discount:0.17~returned:0|2025-12-24~$95~footwear+camp~discount:0.22~returned:0,active regular shopper; strongest interest in camp; medium price sensitivity; low churn risk,active,medium,regular,low,Second-purchase education sequence,days_since_order:23|orders:4|discount_share:0.245|return_rate:0.12|top_category:camp
C-01747,train,Victoria,paid-social,gold,17,15,1928.6,128.57,0.175,0.025,1,14,0.571,8,2487.89,hydration|recovery|camp,2026-06-15~$118~hydration+recovery~discount:0.24~returned:0|2026-05-08~$95~hydration~discount:0.21~returned:0|2026-04-05~$92~hydration~discount:0.18~returned:0|2026-02-25~$118~jackets+camp~discount:0.18~returned:0|2026-01-25~$117~recovery~discount:0.14~returned:0|2025-12-18~$126~hydration~discount:0.17~returned:0,at-risk frequent shopper; strongest interest in hydration; medium price sensitivity; low churn risk,at-risk,medium,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:14|orders:15|discount_share:0.175|return_rate:0.025|top_category:hydration
C-01748,train,Tasmania,paid-social,bronze,28,6,438.22,73.04,0.242,0.175,3,131,0.168,4.9,613.51,hydration|accessories|camp,2026-02-16~$80~accessories~discount:0.15~returned:0|2025-10-25~$93~hydration~discount:0.32~returned:0|2025-07-02~$62~camp~discount:0.29~returned:0|2025-03-11~$75~hydration~discount:0.21~returned:0|2024-11-19~$57~hydration~discount:0.2~returned:0|2024-07-28~$70~hydration+jackets~discount:0.12~returned:0,at-risk occasional shopper; strongest interest in hydration; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:131|orders:6|discount_share:0.242|return_rate:0.175|top_category:hydration
C-01749,validation,Victoria,retail-store,silver,39,32,5346.74,167.09,0.092,0,1,12,0.942,8,8073.58,apparel|footwear|accessories,2026-06-11~$128~apparel+camp~discount:0.15~returned:0|2026-05-22~$175~accessories+apparel~discount:0.07~returned:0|2026-05-04~$202~accessories+apparel~discount:0.09~returned:0|2026-04-09~$189~jackets+apparel+footwear~discount:0.05~returned:0|2026-03-20~$239~accessories+apparel~discount:0.12~returned:0|2026-02-26~$176~recovery+apparel~discount:0~returned:0,loyal frequent shopper; strongest interest in apparel; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:12|orders:32|discount_share:0.092|return_rate:0|top_category:apparel
C-01750,test,New South Wales,paid-social,none,27,13,1234.55,94.97,0.161,0.136,1,31,0.769,7.7,1716.02,recovery|apparel|camp,2026-05-25~$95~recovery+accessories~discount:0.17~returned:0|2026-04-04~$96~recovery+jackets~discount:0.13~returned:1|2026-02-06~$104~recovery~discount:0.09~returned:0|2025-12-07~$78~camp~discount:0.19~returned:0|2025-10-13~$74~recovery~discount:0.21~returned:0|2025-08-21~$100~apparel+recovery~discount:0.2~returned:0,active regular shopper; strongest interest in recovery; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:31|orders:13|discount_share:0.161|return_rate:0.136|top_category:recovery
C-01751,train,Queensland,retail-store,none,11,2,142.04,71.02,0.225,0.085,2,23,0.669,8.7,174.71,recovery,2026-06-03~$71~recovery~discount:0.14~returned:0|2025-08-03~$71~recovery~discount:0.14~returned:0,at-risk occasional shopper; strongest interest in recovery; medium price sensitivity; low churn risk,at-risk,medium,occasional,low,Second-purchase education sequence,days_since_order:23|orders:2|discount_share:0.225|return_rate:0.085|top_category:recovery
C-01752,train,Western Australia,search,bronze,12,3,210.56,70.19,0.197,0.056,0,25,0.912,7.1,261.09,accessories|jackets|recovery,2026-05-30~$56~recovery~discount:0.1~returned:0|2025-12-19~$89~accessories~discount:0.18~returned:0|2025-06-28~$65~jackets~discount:0.17~returned:1,new occasional shopper; strongest interest in accessories; medium price sensitivity; low churn risk,new,medium,occasional,low,Second-purchase education sequence,days_since_order:25|orders:3|discount_share:0.197|return_rate:0.056|top_category:accessories
C-01753,train,Queensland,organic,silver,30,19,2692.71,141.72,0.127,0.037,0,17,0.684,9,3823.65,accessories|hydration|camp,2026-06-06~$174~accessories+footwear+jackets~discount:0.04~returned:0|2026-05-06~$86~accessories~discount:0.14~returned:0|2026-03-23~$120~camp+accessories+hydration~discount:0.08~returned:0|2026-02-16~$132~packs~discount:0.11~returned:0|2026-01-09~$136~accessories+hydration~discount:0.11~returned:0|2025-12-01~$174~recovery+accessories~discount:0.07~returned:0,loyal regular shopper; strongest interest in accessories; low price sensitivity; low churn risk,loyal,low,regular,low,Loyalty upgrade with category cross-sell,days_since_order:17|orders:19|discount_share:0.127|return_rate:0.037|top_category:accessories
C-01754,train,Tasmania,search,bronze,2,2,179,89.5,0.195,0.072,0,20,0.712,6.9,204.06,hydration|recovery|camp,2026-06-09~$91~hydration~discount:0.19~returned:0|2026-04-27~$88~recovery+camp~discount:0.22~returned:0,new frequent shopper; strongest interest in hydration; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:20|orders:2|discount_share:0.195|return_rate:0.072|top_category:hydration
C-01755,train,Queensland,retail-store,silver,31,14,2569.6,183.54,0,0.06,1,12,0.787,9.5,3674.53,apparel|hydration|footwear,2026-06-17~$174~footwear+accessories+jackets+apparel~discount:0~returned:0|2026-04-25~$133~jackets+hydration+apparel+recovery~discount:0.04~returned:0|2026-03-03~$159~apparel~discount:0.08~returned:0|2026-01-10~$191~apparel+accessories~discount:0.01~returned:0|2025-11-14~$109~apparel~discount:0~returned:0|2025-09-26~$158~apparel~discount:0.02~returned:0,active regular shopper; strongest interest in apparel; low price sensitivity; low churn risk,active,low,regular,low,Early access and premium bundle,days_since_order:12|orders:14|discount_share:0|return_rate:0.06|top_category:apparel
C-01756,train,New South Wales,organic,silver,12,3,225.34,75.11,0.254,0.104,1,18,0.491,8.7,279.42,packs|hydration,2026-06-09~$58~packs~discount:0.26~returned:0|2025-12-22~$74~hydration~discount:0.22~returned:1|2025-07-03~$93~packs~discount:0.21~returned:0,at-risk occasional shopper; strongest interest in packs; medium price sensitivity; low churn risk,at-risk,medium,occasional,low,Second-purchase education sequence,days_since_order:18|orders:3|discount_share:0.254|return_rate:0.104|top_category:packs
C-01757,train,Western Australia,paid-social,none,26,5,369.32,73.86,0.335,0.114,4,119,0.162,6.2,509.66,camp|jackets,2026-02-28~$49~camp~discount:0.37~returned:0|2025-10-07~$89~camp~discount:0.34~returned:0|2025-05-09~$75~camp+jackets~discount:0.28~returned:0|2024-12-19~$74~camp~discount:0.34~returned:0|2024-07-27~$83~camp~discount:0.28~returned:0,at-risk occasional shopper; strongest interest in camp; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:119|orders:5|discount_share:0.335|return_rate:0.114|top_category:camp
C-01758,train,New South Wales,search,none,5,6,351.36,58.56,0.234,0.099,2,17,0.582,8.5,411.09,footwear|apparel,2026-06-12~$61~footwear~discount:0.26~returned:0|2026-05-14~$54~apparel~discount:0.27~returned:1|2026-04-19~$78~apparel~discount:0.27~returned:0|2026-03-24~$53~footwear~discount:0.33~returned:0|2026-02-24~$78~footwear~discount:0.2~returned:0|2026-01-28~$27~footwear~discount:0.26~returned:0,new frequent shopper; strongest interest in footwear; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:17|orders:6|discount_share:0.234|return_rate:0.099|top_category:footwear
C-01759,validation,Tasmania,search,silver,28,13,973.28,74.87,0.228,0.085,2,31,0.52,7.4,1362.59,apparel|jackets|hydration,2026-05-28~$65~apparel+recovery~discount:0.21~returned:0|2026-04-03~$52~apparel+packs~discount:0.24~returned:0|2026-02-01~$65~apparel~discount:0.23~returned:0|2025-12-13~$80~apparel~discount:0.14~returned:0|2025-10-16~$94~hydration+apparel~discount:0.17~returned:0|2025-08-20~$81~apparel+accessories+hydration~discount:0.2~returned:0,at-risk regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,at-risk,medium,regular,low,Free shipping threshold reminder,days_since_order:31|orders:13|discount_share:0.228|return_rate:0.085|top_category:apparel
C-01760,test,Western Australia,retail-store,gold,32,16,2065.53,129.1,0.111,0.04,0,23,0.645,8.9,2974.36,footwear|accessories|packs,2026-06-02~$159~accessories~discount:0.16~returned:0|2026-04-20~$159~jackets+footwear~discount:0.18~returned:0|2026-03-05~$79~footwear~discount:0.12~returned:0|2026-01-21~$190~footwear~discount:0.08~returned:0|2025-12-08~$110~packs~discount:0.15~returned:0|2025-10-12~$129~footwear+packs+hydration~discount:0.08~returned:0,active regular shopper; strongest interest in footwear; low price sensitivity; low churn risk,active,low,regular,low,Loyalty upgrade with category cross-sell,days_since_order:23|orders:16|discount_share:0.111|return_rate:0.04|top_category:footwear
C-01761,train,Western Australia,search,bronze,6,1,76.93,76.93,0.195,0.054,0,20,0.76,8.2,90.78,camp,2025-12-25~$77~camp~discount:0.23~returned:0,at-risk occasional shopper; strongest interest in camp; medium price sensitivity; low churn risk,at-risk,medium,occasional,low,Second-purchase education sequence,days_since_order:20|orders:1|discount_share:0.195|return_rate:0.054|top_category:camp
C-01762,train,Western Australia,paid-social,none,24,6,443.34,73.89,0.351,0.151,2,148,0.289,5.7,602.94,accessories|footwear|packs,2026-01-23~$68~recovery+accessories~discount:0.42~returned:0|2025-10-14~$82~accessories+packs~discount:0.22~returned:1|2025-06-18~$77~accessories~discount:0.31~returned:1|2025-03-07~$95~footwear~discount:0.3~returned:0|2024-11-17~$60~accessories~discount:0.29~returned:0|2024-07-30~$61~accessories~discount:0.34~returned:0,at-risk occasional shopper; strongest interest in accessories; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:148|orders:6|discount_share:0.351|return_rate:0.151|top_category:accessories
C-01763,train,Queensland,retail-store,gold,20,18,2399.23,133.29,0.197,0.043,2,12,0.831,7.8,3166.98,packs|recovery|accessories,2026-06-18~$160~packs~discount:0.16~returned:0|2026-05-13~$95~packs~discount:0.11~returned:0|2026-04-02~$164~packs+accessories~discount:0.29~returned:0|2026-03-05~$103~packs~discount:0.22~returned:0|2026-01-28~$168~packs~discount:0.18~returned:0|2025-12-24~$119~packs~discount:0.07~returned:0,active frequent shopper; strongest interest in packs; medium price sensitivity; low churn risk,active,medium,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:12|orders:18|discount_share:0.197|return_rate:0.043|top_category:packs
C-01764,train,New South Wales,search,silver,34,31,5052.63,162.99,0.059,0.036,0,7,0.8,9.6,7376.84,jackets|accessories|hydration,2026-06-21~$140~camp+jackets~discount:0.01~returned:0|2026-05-30~$126~jackets+recovery~discount:0.11~returned:0|2026-05-07~$202~accessories~discount:0.04~returned:0|2026-04-12~$165~jackets~discount:0.06~returned:0|2026-03-21~$148~jackets+apparel~discount:0.13~returned:0|2026-02-25~$198~jackets~discount:0.09~returned:0,loyal frequent shopper; strongest interest in jackets; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:7|orders:31|discount_share:0.059|return_rate:0.036|top_category:jackets
C-01765,train,Tasmania,search,bronze,33,3,207.83,69.28,0.423,0.182,3,176,0.106,6.5,301.35,jackets|accessories|recovery,2026-01-04~$74~jackets~discount:0.47~returned:0|2025-04-16~$85~accessories+jackets+recovery~discount:0.4~returned:0|2024-07-24~$48~jackets~discount:0.44~returned:0,at-risk occasional shopper; strongest interest in jackets; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:176|orders:3|discount_share:0.423|return_rate:0.182|top_category:jackets
C-01766,train,South Australia,paid-social,silver,25,12,902.82,75.23,0.123,0.106,1,37,0.469,6.9,1236.86,accessories|apparel|jackets,2026-05-20~$39~accessories+camp~discount:0.03~returned:1|2026-03-22~$55~jackets+accessories~discount:0.07~returned:0|2026-01-21~$55~accessories~discount:0.12~returned:0|2025-11-19~$82~camp~discount:0.09~returned:0|2025-09-20~$81~accessories~discount:0.13~returned:0|2025-07-27~$101~apparel~discount:0.08~returned:0,active regular shopper; strongest interest in accessories; low price sensitivity; low churn risk,active,low,regular,low,Free shipping threshold reminder,days_since_order:37|orders:12|discount_share:0.123|return_rate:0.106|top_category:accessories
C-01767,train,Western Australia,search,silver,18,4,268.23,67.06,0.265,0.127,2,117,0.286,6.2,348.7,hydration|accessories|apparel,2026-03-01~$81~hydration~discount:0.26~returned:0|2025-10-09~$72~hydration~discount:0.29~returned:0|2025-05-26~$55~apparel~discount:0.24~returned:0|2025-01-03~$60~accessories~discount:0.15~returned:1,at-risk occasional shopper; strongest interest in hydration; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:117|orders:4|discount_share:0.265|return_rate:0.127|top_category:hydration
C-01768,train,South Australia,paid-social,silver,31,12,1653.8,137.82,0.159,0.044,1,20,0.726,8.1,2364.93,apparel|camp|recovery,2026-06-08~$130~hydration+jackets~discount:0.03~returned:0|2026-03-28~$151~apparel~discount:0.12~returned:0|2026-02-01~$184~recovery+apparel~discount:0.14~returned:0|2025-11-30~$107~apparel~discount:0.18~returned:0|2025-09-26~$170~apparel+camp~discount:0.17~returned:0|2025-08-04~$122~camp~discount:0.08~returned:0,at-risk regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,at-risk,medium,regular,low,Loyalty upgrade with category cross-sell,days_since_order:20|orders:12|discount_share:0.159|return_rate:0.044|top_category:apparel
C-01769,validation,South Australia,referral,silver,27,29,4872.62,168.02,0.051,0.062,0,5,0.921,10,6772.94,jackets|accessories|footwear,2026-06-22~$160~jackets+footwear~discount:0.01~returned:0|2026-05-28~$161~jackets+accessories+hydration~discount:0.01~returned:0|2026-05-05~$153~jackets+packs~discount:0.04~returned:0|2026-04-10~$183~apparel+camp+jackets~discount:0.1~returned:0|2026-03-16~$216~jackets+packs~discount:0.14~returned:0|2026-02-17~$182~hydration+jackets+footwear~discount:0~returned:0,loyal frequent shopper; strongest interest in jackets; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:5|orders:29|discount_share:0.051|return_rate:0.062|top_category:jackets
C-01770,test,South Australia,referral,none,6,3,200.23,66.74,0.214,0.098,0,12,0.665,8.4,236.27,camp|jackets,2026-06-16~$69~camp~discount:0.15~returned:1|2026-03-24~$42~camp~discount:0.25~returned:0|2025-12-30~$89~jackets~discount:0.23~returned:0,at-risk regular shopper; strongest interest in camp; medium price sensitivity; low churn risk,at-risk,medium,regular,low,Second-purchase education sequence,days_since_order:12|orders:3|discount_share:0.214|return_rate:0.098|top_category:camp
C-01771,train,Victoria,referral,silver,4,2,163.89,81.94,0.281,0.099,0,22,0.781,7.7,190.11,apparel|recovery,2026-06-08~$70~apparel+recovery~discount:0.24~returned:0|2026-02-27~$93~apparel~discount:0.27~returned:0,new regular shopper; strongest interest in apparel; high price sensitivity; low churn risk,new,high,regular,low,Second-purchase education sequence,days_since_order:22|orders:2|discount_share:0.281|return_rate:0.099|top_category:apparel
C-01772,train,Queensland,paid-social,silver,20,21,2789.34,132.83,0.084,0.006,0,21,0.692,9,3681.93,recovery|hydration|camp,2026-06-01~$119~recovery~discount:0.12~returned:0|2026-05-10~$195~recovery+packs~discount:0.07~returned:0|2026-04-08~$134~apparel+camp~discount:0.05~returned:0|2026-03-13~$143~recovery~discount:0.06~returned:0|2026-02-13~$168~hydration+jackets+recovery~discount:0.1~returned:0|2026-01-15~$147~recovery~discount:0.07~returned:0,loyal frequent shopper; strongest interest in recovery; low price sensitivity; low churn risk,loyal,low,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:21|orders:21|discount_share:0.084|return_rate:0.006|top_category:recovery
