order_id,customer_id,order_date,sales_channel,campaign,discount_rate,order_total,items,returned
O-0018909,C-01717,2025-07-04,online,member-event,0.09,81.01,2,0
O-0018910,C-01717,2025-08-24,retail-store,member-event,0.11,96.73,2,0
O-0018911,C-01717,2025-10-17,retail-store,cart-recovery,0.22,73.73,1,0
O-0018912,C-01717,2025-12-17,online,always-on,0.16,65.46,1,0
O-0018913,C-01717,2026-02-05,online,trail-season,0.14,112.3,1,0
O-0018914,C-01717,2026-04-06,retail-store,trail-season,0.14,114.43,2,0
O-0018915,C-01717,2026-05-28,online,trail-season,0.17,81.89,1,0
O-0018916,C-01718,2024-07-26,online,always-on,0.1,105.18,2,0
O-0018917,C-01718,2024-10-03,retail-store,trail-season,0.01,96.3,3,0
O-0018918,C-01718,2024-12-05,online,winter-layering,0.04,58.82,4,0
O-0018919,C-01718,2025-02-15,online,cart-recovery,0.09,88.72,1,0
O-0018920,C-01718,2025-04-20,online,cart-recovery,0.11,80.48,1,0
O-0018921,C-01718,2025-06-27,online,trail-season,0.06,87.64,1,0
O-0018922,C-01718,2025-08-31,online,cart-recovery,0.03,101.72,2,0
O-0018923,C-01718,2025-11-08,retail-store,cart-recovery,0.09,105.33,2,0
O-0018924,C-01718,2026-01-14,retail-store,cart-recovery,0.11,100.31,3,0
O-0018925,C-01718,2026-03-19,online,member-event,0.12,108.15,2,1
O-0018926,C-01718,2026-05-27,retail-store,cart-recovery,0.08,85.63,1,0
O-0018927,C-01719,2024-08-08,online,cart-recovery,0.02,128.02,2,0
O-0018928,C-01719,2024-09-14,online,cart-recovery,0.14,145,2,0
O-0018929,C-01719,2024-11-01,online,trail-season,0,154.01,4,0
O-0018930,C-01719,2024-12-12,retail-store,winter-layering,0.05,96.72,4,0
O-0018931,C-01719,2025-01-25,retail-store,cart-recovery,0.01,89.44,1,0
O-0018932,C-01719,2025-03-04,retail-store,always-on,0.11,126.7,3,0
O-0018933,C-01719,2025-04-13,online,trail-season,0.07,127.69,3,0
O-0018934,C-01719,2025-05-27,online,member-event,0.03,129.33,2,0
O-0018935,C-01719,2025-07-09,online,member-event,0.11,142.58,5,0
O-0018936,C-01719,2025-08-13,retail-store,cart-recovery,0.1,154.97,3,0
O-0018937,C-01719,2025-10-04,online,trail-season,0.16,129.72,3,0
O-0018938,C-01719,2025-11-14,online,always-on,0,118.73,3,0
O-0018939,C-01719,2025-12-21,online,trail-season,0.19,182.49,1,0
O-0018940,C-01719,2026-02-04,online,member-event,0.05,158.3,2,0
O-0018941,C-01719,2026-03-23,online,member-event,0.04,118.96,1,0
O-0018942,C-01719,2026-05-02,online,member-event,0.15,148.86,3,0
O-0018943,C-01719,2026-06-10,retail-store,trail-season,0.05,157.16,2,0
O-0018944,C-01720,2025-10-31,online,trail-season,0.25,75.7,1,0
O-0018945,C-01720,2025-11-26,online,member-event,0.18,36.44,1,0
O-0018946,C-01720,2025-12-16,online,winter-layering,0.1,86.79,2,0
O-0018947,C-01720,2026-01-09,online,cart-recovery,0.1,51.77,1,0
O-0018948,C-01720,2026-01-29,retail-store,trail-season,0.31,81.22,1,0
O-0018949,C-01720,2026-03-01,retail-store,winter-layering,0.11,118.49,2,0
O-0018950,C-01720,2026-03-22,online,trail-season,0.25,144.43,2,0
O-0018951,C-01720,2026-04-18,online,member-event,0.23,68.96,1,0
O-0018952,C-01720,2026-05-11,online,cart-recovery,0.25,65.81,1,0
O-0018953,C-01720,2026-06-08,online,winter-layering,0.19,79.93,1,0
O-0018954,C-01721,2024-07-29,online,always-on,0.2,81.14,2,0
O-0018955,C-01721,2024-09-20,retail-store,member-event,0.13,54.37,1,0
O-0018956,C-01721,2024-11-19,online,always-on,0.2,113.38,2,0
O-0018957,C-01721,2025-01-15,online,member-event,0.14,102.66,2,0
O-0018958,C-01721,2025-03-10,online,member-event,0.19,122.45,3,0
O-0018959,C-01721,2025-05-07,online,cart-recovery,0.18,96.57,2,0
O-0018960,C-01721,2025-06-30,retail-store,winter-layering,0.29,65.23,1,0
O-0018961,C-01721,2025-08-30,retail-store,always-on,0.2,51.41,1,0
O-0018962,C-01721,2025-10-24,online,trail-season,0.15,82.28,1,0
O-0018963,C-01721,2025-12-22,retail-store,always-on,0.24,94.78,3,0
O-0018964,C-01721,2026-02-16,online,trail-season,0.2,80.3,1,0
O-0018965,C-01721,2026-04-12,online,trail-season,0.15,56.27,1,0
O-0018966,C-01721,2026-06-07,online,member-event,0.14,91.45,2,0
O-0018967,C-01722,2024-09-06,online,cart-recovery,0.07,62.98,1,0
O-0018968,C-01722,2024-11-07,retail-store,cart-recovery,0.15,46.27,1,0
O-0018969,C-01722,2025-01-14,retail-store,always-on,0.15,89.13,1,0
O-0018970,C-01722,2025-03-17,online,cart-recovery,0.14,76.45,2,0
O-0018971,C-01722,2025-05-22,online,winter-layering,0.05,69.39,3,0
O-0018972,C-01722,2025-07-25,retail-store,member-event,0.18,72.98,2,0
O-0018973,C-01722,2025-09-24,online,member-event,0.21,63.48,1,0
O-0018974,C-01722,2025-11-27,retail-store,always-on,0.24,38.64,1,0
O-0018975,C-01722,2026-02-02,online,cart-recovery,0.22,74.76,1,0
O-0018976,C-01722,2026-04-09,online,member-event,0.19,82.44,2,0
O-0018977,C-01722,2026-06-12,online,always-on,0.03,112.19,2,0
O-0018978,C-01723,2024-07-26,online,cart-recovery,0,214.9,3,0
O-0018979,C-01723,2024-09-02,retail-store,cart-recovery,0,161.16,3,0
O-0018980,C-01723,2024-10-23,online,cart-recovery,0.06,197.9,5,0
O-0018981,C-01723,2024-11-27,online,member-event,0.1,203.31,3,1
O-0018982,C-01723,2025-01-16,online,winter-layering,0.01,172.29,3,0
O-0018983,C-01723,2025-02-25,online,cart-recovery,0.12,177.87,4,0
O-0018984,C-01723,2025-04-13,online,always-on,0.05,146.61,3,0
O-0018985,C-01723,2025-05-22,online,always-on,0.12,89.26,1,1
O-0018986,C-01723,2025-07-08,online,member-event,0.05,142.9,3,0
O-0018987,C-01723,2025-08-18,retail-store,always-on,0.09,200.33,3,0
O-0018988,C-01723,2025-10-02,retail-store,trail-season,0.04,188.88,4,0
O-0018989,C-01723,2025-11-14,online,trail-season,0.09,127.79,3,0
O-0018990,C-01723,2025-12-30,online,cart-recovery,0,153.87,4,0
O-0018991,C-01723,2026-02-10,retail-store,always-on,0.05,128.62,3,0
O-0018992,C-01723,2026-03-22,online,member-event,0,226.59,3,0
O-0018993,C-01723,2026-05-04,retail-store,trail-season,0.1,118.18,2,0
O-0018994,C-01723,2026-06-20,online,winter-layering,0.13,115.81,1,0
O-0018995,C-01724,2024-07-30,online,member-event,0.16,147.38,2,0
O-0018996,C-01724,2024-09-10,online,winter-layering,0.14,147.46,1,0
O-0018997,C-01724,2024-10-22,online,always-on,0.07,146.63,2,0
O-0018998,C-01724,2024-11-30,online,cart-recovery,0.19,137.68,2,0
O-0018999,C-01724,2025-01-13,online,member-event,0.07,132.27,1,0
O-0019000,C-01724,2025-02-26,online,winter-layering,0.17,162.12,2,0
O-0019001,C-01724,2025-04-07,online,winter-layering,0.2,88.94,3,0
O-0019002,C-01724,2025-05-23,online,always-on,0.15,89.36,2,0
O-0019003,C-01724,2025-06-25,online,cart-recovery,0.05,144.35,2,1
O-0019004,C-01724,2025-08-07,online,cart-recovery,0.11,159.82,3,0
O-0019005,C-01724,2025-09-27,online,cart-recovery,0.11,121.94,2,0
O-0019006,C-01724,2025-11-05,online,winter-layering,0.17,107.87,3,1
O-0019007,C-01724,2025-12-14,online,winter-layering,0.14,165.52,2,0
O-0019008,C-01724,2026-01-30,online,member-event,0.19,154.58,2,0
O-0019009,C-01724,2026-03-14,retail-store,member-event,0.12,146.11,2,0
O-0019010,C-01724,2026-04-22,retail-store,cart-recovery,0.12,186.74,3,0
O-0019011,C-01724,2026-06-08,online,member-event,0.19,118.56,1,0
O-0019012,C-01725,2026-03-01,online,cart-recovery,0.19,71.22,1,0
O-0019013,C-01725,2026-03-21,online,trail-season,0.18,73.15,2,1
O-0019014,C-01725,2026-04-09,online,cart-recovery,0.12,78.32,1,0
O-0019015,C-01725,2026-04-25,online,cart-recovery,0.14,114.3,1,0
O-0019016,C-01725,2026-05-17,online,member-event,0.2,55.23,1,0
O-0019017,C-01725,2026-06-05,online,winter-layering,0.18,93.05,1,0
O-0019018,C-01726,2026-03-24,online,cart-recovery,0.38,67.52,2,0
O-0019019,C-01726,2026-04-16,retail-store,trail-season,0.41,83.05,1,0
O-0019020,C-01726,2026-05-03,online,winter-layering,0.28,66.1,1,0
O-0019021,C-01726,2026-05-22,online,always-on,0.3,40.6,1,0
O-0019022,C-01726,2026-06-04,retail-store,always-on,0.27,95.41,1,0
O-0019023,C-01727,2024-07-29,online,trail-season,0.28,86.28,1,0
O-0019024,C-01727,2024-12-23,online,cart-recovery,0.35,57.48,2,0
O-0019025,C-01727,2025-05-17,online,member-event,0.3,89.95,1,0
O-0019026,C-01727,2025-10-12,online,always-on,0.35,102.21,2,1
O-0019027,C-01727,2026-03-05,retail-store,cart-recovery,0.36,76.25,1,0
O-0019028,C-01728,2024-09-06,online,always-on,0.2,71.23,1,1
O-0019029,C-01728,2024-11-02,online,winter-layering,0.23,84.83,2,0
O-0019030,C-01728,2024-12-27,online,always-on,0.19,125.08,3,0
O-0019031,C-01728,2025-02-23,retail-store,winter-layering,0.24,112.06,1,0
O-0019032,C-01728,2025-04-20,online,trail-season,0.24,136,1,0
O-0019033,C-01728,2025-06-13,retail-store,cart-recovery,0.29,100.83,2,0
O-0019034,C-01728,2025-08-13,online,always-on,0.17,105.69,3,1
O-0019035,C-01728,2025-10-08,online,member-event,0.19,85.05,3,0
O-0019036,C-01728,2025-12-06,online,trail-season,0.26,86,1,0
O-0019037,C-01728,2026-01-31,retail-store,member-event,0.18,85.49,1,0
O-0019038,C-01728,2026-03-28,online,cart-recovery,0.17,81.18,1,0
O-0019039,C-01728,2026-05-19,online,trail-season,0.2,111.34,3,0
O-0019040,C-01729,2025-07-04,online,winter-layering,0.27,87.72,2,0
O-0019041,C-01729,2025-10-17,online,always-on,0.25,89.2,3,0
O-0019042,C-01729,2026-02-06,online,always-on,0.16,91.35,2,0
O-0019043,C-01729,2026-05-27,online,cart-recovery,0.24,86,1,0
O-0019044,C-01730,2024-07-27,online,winter-layering,0.38,54.06,1,1
O-0019045,C-01730,2024-11-22,retail-store,always-on,0.26,69.07,1,0
O-0019046,C-01730,2025-03-19,online,member-event,0.23,61.67,1,0
O-0019047,C-01730,2025-07-10,online,cart-recovery,0.29,68.11,1,1
O-0019048,C-01730,2025-11-07,online,member-event,0.32,85.75,3,0
O-0019049,C-01730,2026-03-04,online,member-event,0.31,75.28,1,1
O-0019050,C-01731,2024-11-04,online,cart-recovery,0.12,72.54,2,0
O-0019051,C-01731,2024-12-18,online,always-on,0.15,80.01,2,0
O-0019052,C-01731,2025-02-06,retail-store,member-event,0.11,75.3,1,0
O-0019053,C-01731,2025-03-28,online,winter-layering,0,82.38,1,0
O-0019054,C-01731,2025-05-13,retail-store,member-event,0.18,100.52,3,0
O-0019055,C-01731,2025-06-26,online,always-on,0.1,101.64,2,0
O-0019056,C-01731,2025-08-08,online,member-event,0.12,55.26,1,0
O-0019057,C-01731,2025-09-30,online,member-event,0.15,79.23,1,0
O-0019058,C-01731,2025-11-14,online,cart-recovery,0.07,69.23,1,0
O-0019059,C-01731,2026-01-07,retail-store,cart-recovery,0.17,119.03,3,0
O-0019060,C-01731,2026-02-24,retail-store,trail-season,0.12,109.66,2,0
O-0019061,C-01731,2026-04-06,retail-store,cart-recovery,0.15,102.8,2,0
O-0019062,C-01731,2026-05-29,online,winter-layering,0.19,111.04,1,0
O-0019063,C-01732,2024-07-29,online,winter-layering,0.09,154.88,4,0
O-0019064,C-01732,2024-08-29,online,member-event,0,153.11,3,0
O-0019065,C-01732,2024-10-02,retail-store,winter-layering,0.09,102.86,3,0
O-0019066,C-01732,2024-11-08,online,always-on,0.12,157.18,5,0
O-0019067,C-01732,2024-12-08,online,member-event,0.05,147.9,2,0
O-0019068,C-01732,2025-01-14,online,cart-recovery,0.07,123.85,3,1
O-0019069,C-01732,2025-02-17,online,trail-season,0.09,106.48,2,0
O-0019070,C-01732,2025-03-21,online,member-event,0.12,150.34,3,0
O-0019071,C-01732,2025-04-26,online,winter-layering,0.07,177.08,2,0
O-0019072,C-01732,2025-06-01,online,member-event,0.18,95.71,4,0
O-0019073,C-01732,2025-07-04,online,cart-recovery,0.16,164.46,3,0
O-0019074,C-01732,2025-08-06,online,member-event,0.06,142.97,3,0
O-0019075,C-01732,2025-09-08,online,trail-season,0.05,105.58,3,0
O-0019076,C-01732,2025-10-07,retail-store,member-event,0.05,148.53,3,1
O-0019077,C-01732,2025-11-17,retail-store,winter-layering,0.08,106.45,2,0
O-0019078,C-01732,2025-12-20,retail-store,member-event,0.09,156.76,3,0
O-0019079,C-01732,2026-01-25,online,cart-recovery,0.09,166.4,1,0
O-0019080,C-01732,2026-02-26,online,trail-season,0.17,164.38,3,0
O-0019081,C-01732,2026-03-27,online,trail-season,0.11,142.44,3,0
O-0019082,C-01732,2026-05-05,online,winter-layering,0.15,132.47,2,0
O-0019083,C-01732,2026-06-06,online,trail-season,0.08,129.93,3,0
O-0019084,C-01733,2024-07-23,online,member-event,0.2,136.82,1,0
O-0019085,C-01733,2024-09-07,online,member-event,0.1,124.47,1,0
O-0019086,C-01733,2024-10-14,online,member-event,0.12,149.67,3,0
O-0019087,C-01733,2024-11-22,online,trail-season,0.22,129.22,2,0
O-0019088,C-01733,2025-01-04,online,winter-layering,0.15,102.08,1,0
O-0019089,C-01733,2025-02-16,online,winter-layering,0.22,114.88,2,0
O-0019090,C-01733,2025-03-28,online,always-on,0.2,104.71,2,0
O-0019091,C-01733,2025-05-06,online,member-event,0.19,162.28,1,0
O-0019092,C-01733,2025-06-16,online,trail-season,0.32,102.73,3,0
O-0019093,C-01733,2025-07-19,online,trail-season,0.2,102.9,2,0
O-0019094,C-01733,2025-09-06,online,member-event,0.21,167.31,3,0
O-0019095,C-01733,2025-10-11,online,always-on,0.19,120.92,2,0
O-0019096,C-01733,2025-11-25,online,member-event,0.15,102.8,1,0
O-0019097,C-01733,2025-12-31,online,always-on,0.15,136.74,4,0
O-0019098,C-01733,2026-02-06,online,trail-season,0.22,135.15,2,0
O-0019099,C-01733,2026-03-26,online,trail-season,0.13,124.05,3,0
O-0019100,C-01733,2026-04-30,online,trail-season,0.18,182.32,3,0
O-0019101,C-01733,2026-06-14,online,winter-layering,0.13,116.76,2,0
O-0019102,C-01734,2024-07-27,online,cart-recovery,0.11,92.57,2,0
O-0019103,C-01734,2024-09-19,online,member-event,0.17,83.22,2,0
O-0019104,C-01734,2024-11-10,retail-store,always-on,0.09,100.21,1,0
O-0019105,C-01734,2025-01-10,online,member-event,0.18,71.26,3,0
O-0019106,C-01734,2025-03-07,online,member-event,0.2,106.59,2,0
O-0019107,C-01734,2025-05-02,retail-store,winter-layering,0.19,89.59,1,0
O-0019108,C-01734,2025-06-28,online,cart-recovery,0.1,71.47,1,0
O-0019109,C-01734,2025-08-20,online,trail-season,0.22,48.6,1,0
O-0019110,C-01734,2025-10-15,online,trail-season,0.16,66.38,1,0
O-0019111,C-01734,2025-12-08,retail-store,always-on,0.13,90.48,2,0
O-0019112,C-01734,2026-02-07,retail-store,always-on,0.18,86.78,1,1
O-0019113,C-01734,2026-04-02,online,winter-layering,0.06,59.08,1,0
O-0019114,C-01734,2026-05-28,retail-store,always-on,0.08,82.33,1,0
O-0019115,C-01735,2024-07-30,online,trail-season,0.14,67.92,3,0
O-0019116,C-01735,2024-09-13,online,always-on,0.12,50.75,3,0
O-0019117,C-01735,2024-10-26,online,always-on,0.07,114.48,1,1
O-0019118,C-01735,2024-12-17,online,trail-season,0.01,82.64,1,0
O-0019119,C-01735,2025-02-04,retail-store,winter-layering,0.13,83.56,1,0
O-0019120,C-01735,2025-03-17,retail-store,member-event,0,89.42,1,0
O-0019121,C-01735,2025-05-11,online,cart-recovery,0.13,78.42,1,0
O-0019122,C-01735,2025-06-19,online,trail-season,0.1,81.64,1,0
O-0019123,C-01735,2025-08-11,online,cart-recovery,0.15,99.4,2,0
O-0019124,C-01735,2025-09-21,online,cart-recovery,0.16,67.19,1,0
O-0019125,C-01735,2025-11-16,online,always-on,0.09,100.45,1,0
O-0019126,C-01735,2025-12-31,online,winter-layering,0.02,81.76,1,0
O-0019127,C-01735,2026-02-15,online,winter-layering,0.13,53.05,2,1
O-0019128,C-01735,2026-04-09,online,trail-season,0.09,68.63,2,0
O-0019129,C-01735,2026-05-23,online,always-on,0.17,107.6,2,0
O-0019130,C-01736,2025-04-04,online,always-on,0.17,172.88,4,0
O-0019131,C-01736,2025-04-24,retail-store,member-event,0.14,184.98,4,0
O-0019132,C-01736,2025-05-16,online,winter-layering,0.17,104.82,1,0
O-0019133,C-01736,2025-06-04,online,trail-season,0.23,116.07,2,0
O-0019134,C-01736,2025-06-28,online,trail-season,0.27,132.21,2,1
O-0019135,C-01736,2025-07-19,online,member-event,0.16,103.55,2,0
O-0019136,C-01736,2025-08-12,online,always-on,0.13,178.69,2,0
O-0019137,C-01736,2025-08-30,online,always-on,0.32,115.36,1,0
O-0019138,C-01736,2025-09-21,online,cart-recovery,0.11,103.18,1,0
O-0019139,C-01736,2025-10-15,online,trail-season,0.16,184.57,3,0
O-0019140,C-01736,2025-11-04,online,always-on,0.18,109.67,1,0
O-0019141,C-01736,2025-11-24,online,trail-season,0.19,97.51,2,0
O-0019142,C-01736,2025-12-10,online,trail-season,0.17,119.49,3,0
O-0019143,C-01736,2026-01-08,online,always-on,0.18,101.55,1,0
O-0019144,C-01736,2026-01-28,retail-store,winter-layering,0.21,92.72,1,0
O-0019145,C-01736,2026-02-18,online,always-on,0.15,162.52,3,0
O-0019146,C-01736,2026-03-11,retail-store,trail-season,0.08,102.81,1,0
O-0019147,C-01736,2026-04-01,online,trail-season,0.24,133.7,2,0
O-0019148,C-01736,2026-04-21,online,always-on,0.2,113.16,3,0
O-0019149,C-01736,2026-05-14,online,trail-season,0.24,67,2,0
O-0019150,C-01736,2026-06-03,retail-store,winter-layering,0.12,157.65,3,0
O-0019151,C-01737,2025-05-27,retail-store,winter-layering,0.11,68.08,3,1
O-0019152,C-01737,2025-06-28,online,member-event,0.08,83.17,2,0
O-0019153,C-01737,2025-07-28,retail-store,winter-layering,0.14,76.58,2,0
O-0019154,C-01737,2025-08-25,retail-store,cart-recovery,0.16,79.19,2,0
O-0019155,C-01737,2025-09-18,online,cart-recovery,0.23,68.96,1,0
O-0019156,C-01737,2025-10-17,online,member-event,0.22,94.51,2,0
O-0019157,C-01737,2025-11-11,online,winter-layering,0.26,92.63,2,0
O-0019158,C-01737,2025-12-07,online,cart-recovery,0.18,73.83,1,0
O-0019159,C-01737,2026-01-04,retail-store,winter-layering,0.04,107.58,3,0
O-0019160,C-01737,2026-01-26,online,member-event,0.12,115.17,4,0
O-0019161,C-01737,2026-02-27,online,winter-layering,0.04,126.77,2,0
O-0019162,C-01737,2026-03-27,retail-store,trail-season,0.21,76.66,1,0
O-0019163,C-01737,2026-04-23,online,trail-season,0.26,55.2,1,0
O-0019164,C-01737,2026-05-16,retail-store,trail-season,0.17,88.69,2,0
O-0019165,C-01738,2024-07-30,online,always-on,0.27,72.88,1,0
O-0019166,C-01738,2024-10-16,online,always-on,0.26,79.16,2,0
O-0019167,C-01738,2025-01-11,online,trail-season,0.28,89.75,1,0
O-0019168,C-01738,2025-04-02,retail-store,trail-season,0.29,78.95,1,0
O-0019169,C-01738,2025-06-22,online,always-on,0.27,82.85,2,0
O-0019170,C-01738,2025-09-11,retail-store,always-on,0.21,76.88,2,0
O-0019171,C-01738,2025-12-07,online,member-event,0.23,70.37,2,0
O-0019172,C-01738,2026-03-01,retail-store,member-event,0.23,61.93,2,0
O-0019173,C-01739,2025-09-01,online,always-on,0.06,87.76,3,0
O-0019174,C-01739,2025-09-27,online,member-event,0.12,43.53,1,0
O-0019175,C-01739,2025-10-24,online,always-on,0.23,75.12,2,0
O-0019176,C-01739,2025-11-18,online,cart-recovery,0.21,90.35,3,0
O-0019177,C-01739,2025-12-13,online,member-event,0.14,94.27,3,0
O-0019178,C-01739,2026-01-06,retail-store,trail-season,0.17,73.43,1,0
O-0019179,C-01739,2026-01-31,online,trail-season,0.09,69.57,1,0
O-0019180,C-01739,2026-02-24,online,trail-season,0.16,107.33,3,0
O-0019181,C-01739,2026-03-28,online,always-on,0.13,66.51,1,0
O-0019182,C-01739,2026-04-19,online,cart-recovery,0.2,101.43,2,0
O-0019183,C-01739,2026-05-13,online,member-event,0.14,86.82,1,0
O-0019184,C-01740,2026-04-29,retail-store,member-event,0.29,93.75,1,0
O-0019185,C-01740,2026-05-09,online,member-event,0.34,71.16,2,1
O-0019186,C-01740,2026-05-27,online,always-on,0.28,53.51,1,0
O-0019187,C-01740,2026-06-09,online,member-event,0.27,68.27,2,0
O-0019188,C-01741,2026-04-30,online,cart-recovery,0.28,55.64,1,0
O-0019189,C-01741,2026-05-23,online,cart-recovery,0.23,65.02,1,0
O-0019190,C-01741,2026-06-13,retail-store,trail-season,0.29,68.34,1,0
O-0019191,C-01742,2024-08-06,online,member-event,0.19,73.95,1,0
O-0019192,C-01742,2024-11-06,online,always-on,0.24,59,1,0
O-0019193,C-01742,2025-02-04,online,winter-layering,0.23,70.64,4,0
O-0019194,C-01742,2025-05-01,retail-store,always-on,0.2,57.82,1,0
O-0019195,C-01742,2025-07-29,online,member-event,0.32,72.8,1,0
O-0019196,C-01742,2025-11-03,online,always-on,0.23,62.01,2,0
O-0019197,C-01742,2026-02-04,online,member-event,0.25,72.32,2,0
O-0019198,C-01743,2024-07-25,online,cart-recovery,0.2,53.56,1,0
O-0019199,C-01743,2024-09-11,online,winter-layering,0.08,87.9,2,0
O-0019200,C-01743,2024-11-02,online,winter-layering,0.17,64.98,1,0
O-0019201,C-01743,2024-12-19,online,member-event,0.1,57.64,1,0
O-0019202,C-01743,2025-02-03,online,winter-layering,0.25,56.96,1,0
O-0019203,C-01743,2025-03-21,online,always-on,0.19,93.55,1,1
O-0019204,C-01743,2025-05-05,online,winter-layering,0.07,111.97,2,0
O-0019205,C-01743,2025-06-26,online,trail-season,0.14,107.46,1,0
O-0019206,C-01743,2025-08-14,online,member-event,0.12,88.75,2,1
O-0019207,C-01743,2025-09-27,online,trail-season,0.08,67.67,1,0
O-0019208,C-01743,2025-11-17,online,cart-recovery,0.27,77.82,1,0
O-0019209,C-01743,2026-01-04,retail-store,trail-season,0.15,74.58,1,0
O-0019210,C-01743,2026-02-20,online,always-on,0.16,120.05,1,0
O-0019211,C-01743,2026-04-10,retail-store,trail-season,0.12,61.82,1,0
O-0019212,C-01743,2026-05-26,online,cart-recovery,0.15,118.92,3,1
O-0019213,C-01744,2024-08-07,online,trail-season,0.24,74.38,1,0
O-0019214,C-01744,2024-09-16,online,trail-season,0.34,93.97,1,0
O-0019215,C-01744,2024-11-04,online,member-event,0.24,82.21,1,0
O-0019216,C-01744,2024-12-14,online,member-event,0.28,63.36,2,1
O-0019217,C-01744,2025-01-23,online,always-on,0.25,80.52,1,1
O-0019218,C-01744,2025-03-11,online,trail-season,0.21,81.58,1,0
O-0019219,C-01744,2025-04-21,online,cart-recovery,0.36,138.28,4,1
O-0019220,C-01744,2025-06-03,retail-store,cart-recovery,0.19,111.03,1,0
O-0019221,C-01744,2025-07-24,retail-store,cart-recovery,0.31,69.37,2,1
O-0019222,C-01744,2025-09-07,retail-store,cart-recovery,0.36,85.24,2,0
O-0019223,C-01744,2025-10-16,retail-store,trail-season,0.23,104.1,3,0
O-0019224,C-01744,2025-12-01,online,always-on,0.27,118.1,2,0
